time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,CPP_start_rate,CPP_child_start,CPP_child_start_rate,CPP_end,CPP_end_rate,CPP_child_end,CPP_child_end_rate,CPP_anypoint,CPP_anypoint_rate,CPP_child_anypoint,CPP_child_anypoint_rate,CPP_At31,CPP_At31_rate
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans,237,60.4,237,60.4,280,71.4,277,70.6,433,110.4,430,109.6,153,39
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans,608,45.2,602,44.8,691,51.4,687,51.1,1167,86.7,1151,85.6,476,35.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans,306,49.8,305,49.6,244,39.7,242,39.4,467,76,461,75,223,36.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans,875,28.4,872,28.3,791,25.7,789,25.6,1414,45.9,1401,45.5,623,20.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans,733,27.2,733,27.2,741,27.5,737,27.4,1263,46.9,1252,46.5,522,19.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans,282,49.4,282,49.4,296,51.9,293,51.4,504,88.4,498,87.3,208,36.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans,885,52.1,881,51.8,856,50.3,844,49.6,1464,86.1,1433,84.3,608,35.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans,345,69,338,67.6,366,73.2,366,73.2,594,118.8,581,116.2,228,45.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans,110,28.1,110,28.1,214,54.7,214,54.7,330,84.4,328,83.9,116,29.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans,558,36.5,556,36.4,540,35.3,538,35.2,995,65.1,991,64.8,455,29.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans,245,57.2,245,57.2,293,68.4,293,68.4,519,121.2,518,121,226,52.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans,169,60.2,169,60.2,235,83.7,235,83.7,340,121.1,340,121.1,105,37.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans,424,83.2,424,83.2,396,77.7,395,77.5,791,155.2,785,154,395,77.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans,724,58.8,722,58.7,632,51.4,631,51.3,1270,103.2,1256,102.1,638,51.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans,624,58.8,618,58.3,540,50.9,537,50.6,1100,103.7,1087,102.5,560,52.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans,1536,54.2,1535,54.2,1501,53,1499,52.9,2795,98.7,2751,97.1,1294,45.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans,219,87.4,216,86.2,225,89.8,225,89.8,418,166.8,415,165.6,193,77
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans,1559,46.4,1559,46.4,1283,38.2,1283,38.2,2745,81.7,2724,81,1462,43.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans,365,57.1,362,56.6,334,52.2,334,52.2,678,106,664,103.8,344,53.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans,162,23.9,162,23.9,148,21.9,148,21.9,252,37.3,252,37.3,104,15.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans,773,53.9,771,53.7,684,47.7,682,47.5,1371,95.6,1353,94.3,687,47.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans,285,64.5,285,64.5,241,54.5,241,54.5,527,119.3,520,117.7,286,64.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans,350,94.4,350,94.4,408,110,408,110,698,188.2,698,188.2,290,78.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans,240,56.9,240,56.9,232,55,232,55,393,93.2,393,93.2,161,38.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans,431,85.7,427,84.9,392,77.9,390,77.5,716,142.3,704,139.9,324,64.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans,1151,44.2,1150,44.2,991,38.1,990,38,1987,76.3,1966,75.5,996,38.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans,242,67.6,242,67.6,225,62.9,225,62.9,393,109.8,390,109,168,46.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans,964,55.6,959,55.3,740,42.7,740,42.7,1515,87.4,1504,86.8,775,44.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans,126,36.7,126,36.7,193,56.2,193,56.2,267,77.7,267,77.7,74,21.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans,150,38.8,150,38.8,70,18.1,70,18.1,196,50.6,195,50.4,126,32.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans,164,46.1,164,46.1,142,39.9,142,39.9,315,88.6,313,88,173,48.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans,274,76.2,274,76.2,228,63.4,228,63.4,409,113.7,408,113.4,181,50.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Child Protection Plans,515,54.8,515,54.8,639,68,638,67.9,1008,107.3,1002,106.6,369,39.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans,448,41.9,448,41.9,451,42.1,451,42.1,836,78.1,833,77.8,385,36
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans,643,44.4,642,44.4,602,41.6,601,41.5,1085,75,1071,74,483,33.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans,356,46.3,355,46.2,527,68.6,521,67.8,771,100.3,753,98,244,31.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans,805,63.4,805,63.4,603,47.5,601,47.3,1256,98.9,1236,97.3,653,51.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans,0,0,0,0,0,0,0,0,c,c,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans,235,54.4,235,54.4,248,57.4,244,56.5,385,89.1,376,87.1,137,31.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans,418,79.7,418,79.7,384,73.3,384,73.3,719,137.2,718,137,335,63.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans,162,53.7,161,53.3,122,40.4,120,39.7,241,79.8,239,79.2,119,39.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans,530,48.1,530,48.1,506,46,506,46,934,84.8,926,84.1,428,38.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans,316,54.3,316,54.3,260,44.7,259,44.5,499,85.8,498,85.6,239,41.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans,491,98.3,488,97.7,382,76.5,380,76.1,744,149,735,147.2,362,72.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans,290,114.1,289,113.7,364,143.2,359,141.2,505,198.7,499,196.3,141,55.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans,430,40.7,427,40.4,467,44.2,464,43.9,826,78.2,810,76.7,359,34
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans,306,62.2,305,62,252,51.2,252,51.2,563,114.5,558,113.5,311,63.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans,c,c,c,c,c,c,c,c,7,55.8,7,55.8,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans,220,34.9,219,34.7,340,53.9,339,53.8,540,85.6,536,85,200,31.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans,183,50.9,183,50.9,150,41.8,150,41.8,275,76.5,275,76.5,125,34.8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans,454,74.9,454,74.9,367,60.5,366,60.4,706,116.5,701,115.6,339,55.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans,274,66.2,274,66.2,263,63.5,263,63.5,479,115.7,477,115.2,216,52.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans,99,34.8,99,34.8,92,32.3,92,32.3,170,59.7,170,59.7,78,27.4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans,387,61.8,387,61.8,245,39.1,245,39.1,545,87,541,86.4,300,47.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans,391,57.3,391,57.3,362,53,362,53,689,100.9,687,100.6,327,47.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans,386,45,386,45,382,44.5,382,44.5,707,82.4,706,82.3,325,37.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans,369,57.3,369,57.3,345,53.6,345,53.6,692,107.5,690,107.2,347,53.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans,411,60.1,411,60.1,496,72.5,496,72.5,786,114.9,784,114.6,290,42.4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans,342,54.3,341,54.1,460,73,460,73,733,116.3,732,116.2,273,43.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans,100,22.1,100,22.1,102,22.6,102,22.6,182,40.3,181,40.1,80,17.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans,336,53.4,336,53.4,306,48.7,304,48.3,627,99.7,623,99.1,321,51
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans,243,26.6,243,26.6,270,29.5,269,29.4,432,47.2,431,47.1,162,17.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans,232,41,232,41,253,44.7,253,44.7,411,72.6,411,72.6,158,27.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans,392,50.5,392,50.5,266,34.3,266,34.3,591,76.2,581,74.9,325,41.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans,282,38.1,282,38.1,402,54.3,400,54,624,84.3,619,83.6,222,30
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans,694,73.2,693,73.1,473,49.9,472,49.8,1041,109.8,1028,108.5,568,59.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans,327,39.9,327,39.9,305,37.2,303,37,555,67.8,551,67.3,250,30.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans,344,40.8,344,40.8,332,39.4,332,39.4,567,67.3,567,67.3,235,27.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans,360,52.7,357,52.3,377,55.2,374,54.8,654,95.8,649,95.1,277,40.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans,323,55.9,322,55.7,319,55.2,318,55,551,95.3,546,94.4,232,40.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans,264,46.6,264,46.6,327,57.7,327,57.7,542,95.6,538,94.9,215,37.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans,555,76.3,555,76.3,483,66.4,479,65.8,856,117.7,847,116.4,373,51.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans,262,41,261,40.8,290,45.4,290,45.4,518,81,516,80.7,228,35.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans,155,40.1,155,40.1,159,41.2,159,41.2,297,76.9,293,75.9,138,35.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans,253,53.8,253,53.8,176,37.4,176,37.4,372,79.1,369,78.5,196,41.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans,415,54.7,414,54.5,503,66.3,503,66.3,792,104.3,784,103.3,289,38.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans,142,31.5,142,31.5,156,34.6,155,34.4,253,56.1,251,55.6,97,21.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans,393,82.8,390,82.2,360,75.8,357,75.2,625,131.7,610,128.5,265,55.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans,199,29.8,199,29.8,280,41.9,280,41.9,441,66,441,66,161,24.1
2017,Reporting year,National,E92000001,England,,,,,,Child Protection Plans,66410,56.3,66180,56.2,65420,55.5,65200,55.3,116500,98.9,115210,97.8,51080,43.3
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans,4180,79.4,4170,79.3,4130,78.5,4120,78.3,7310,139.1,7280,138.4,3180,60.6
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans,11170,72.8,11110,72.4,11260,73.4,11220,73.1,19540,127.4,19300,125.9,8290,54
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans,6420,55.7,6390,55.4,6200,53.8,6180,53.7,11150,96.8,11030,95.7,4950,43
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans,6040,61.6,6010,61.3,5710,58.2,5690,58,10460,106.6,10300,105,4750,48.4
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans,7920,62.2,7900,62.1,7630,60,7600,59.7,13400,105.3,13250,104.1,5760,45.3
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans,5270,40.1,5250,40,5220,39.7,5200,39.6,9200,70,9090,69.2,3980,30.3
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans,9910,50,9900,49.9,9530,48.1,9510,48,17280,87.2,17190,86.7,7760,39.1
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans,9760,50.4,9720,50.3,9820,50.7,9770,50.5,17800,92,17550,90.7,7980,41.3
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans,5750,52.7,5730,52.6,5940,54.5,5920,54.3,10370,95.1,10240,93.8,4430,40.6
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans,3910,53.6,3900,53.5,3630,49.8,3620,49.7,6790,93.2,6760,92.7,3160,43.4
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans,6010,47.9,6000,47.9,5900,47.1,5890,47,10490,83.7,10430,83.2,4590,36.7
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans,103,45.6,103,45.6,168,74.4,168,74.4,237,105,237,105,69,30.6
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans,681,67.9,681,67.9,533,53.2,533,53.2,1031,102.8,1029,102.6,498,49.7
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans,397,99.2,395,98.7,354,88.4,353,88.2,667,166.6,662,165.4,313,78.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans,160,80.1,160,80.1,134,67,134,67,286,143.1,286,143.1,152,76.1
